row,id,product,section,serial,slug,canonical_path,title,primary_keyword,body_chars,body_sha256,old_baseline_verdict,new_verdict,preliminary_verdict,issue_codes,user_role,search_situation,real_question,quick_answer,natural_tone,actionable_next_step,batch,gemini_reason,gemini_evidence
334,ASTRO-EXPANSION-50E-0096,astro,astro,astrology-0096,astrology-0096,/articles/astrology/astrology-0096,木星金牛是什麼？成長信念、機會判斷與擴張時的成本怎麼看,木星金牛,950,f1b1ba9ee05a1314c7d612a09b80b7759067fc4bae6d374ca8371f0473528645,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「木星金牛」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_067,全文幾乎是木星牡羊的複製貼上版本，僅替換了星座與少數名詞，導致文章缺乏木星金牛「穩定累積」應有的專屬展開與探討，建議與星座特質甚至產生矛盾。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""「單一木星金牛也不能取代完整星盤、當事人的說法與長期可觀察行為。」結尾段落與其他文章字句不差，為極度明顯的機器人模板句型。""},{""code"":""OVER_ABSTRACTION"",""evidence"":""「把想擴張的方向縮成一個兩週實驗...」這段建議套用在追求長線穩定、抗拒快速變動的木星金牛上顯得格格不入，暴露了複製貼上寫法的缺失。""}]"
335,ASTRO-EXPANSION-50E-0097,astro,astro,astrology-0097,astrology-0097,/articles/astrology/astrology-0097,木星雙子是什麼？成長信念、機會判斷與擴張時的成本怎麼看,木星雙子,950,9e351d4706b0e7afc6cbcbbbd58c64df0f6cf44ecc7b07d359abefc811824eee,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「木星雙子」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_067,面對木星雙子應有的「資訊交換與靈活」特質，文章依然使用僵硬死板的同一個骨架，充滿 AI 說教味，無法回應讀者搜尋時期待看到的具體問題釐清與真實同理。,"[{""code"":""ROBOTIC_TONE"",""evidence"":""「讀完木星雙子後，可以留下三件事：一個已確認的事實、一個仍待查證的推測，以及一個低風險行動。」過度生硬的條列式結語，缺乏占星文章應有的人性同理。""},{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""「這個木星雙子步驟不是用來證明占星永遠正確，而是產生可以回看的資料。」所有文章都一字不漏地出現這句免責聲明，破壞閱讀體驗並中斷讀者思考。""}]"
336,ASTRO-EXPANSION-50E-0098,astro,astro,astrology-0098,astrology-0098,/articles/astrology/astrology-0098,木星巨蟹是什麼？成長信念、機會判斷與擴張時的成本怎麼看,木星巨蟹,950,6052a9f70d17d4167a165249ee9eea56f1c0bd72c1bd8731a0937f52d3fe18df,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「木星巨蟹」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_068,文章高度依賴固定模板，將特定星座特質以填空方式套入通用句型，缺乏針對木星巨蟹的深度解析，讀起來像是機器生成的罐頭文章。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""「木星巨蟹在占星裡常被用來整理成長信念...把木星巨蟹問題放回最近一件真實事件，會比只背星座形容詞更容易看見差異。」這段幾乎與其他木星文章完全相同，只是替換了關鍵字。""},{""code"":""GENERIC_ACTION"",""evidence"":""「使用木星巨蟹比較實際的方法是：把想擴張的方向縮成一個兩週實驗...」這種行動建議過於空泛且適用於任何主題，並未針對巨蟹座特質設計具體可行的下一步。""}]"
337,ASTRO-EXPANSION-50E-0099,astro,astro,astrology-0099,astrology-0099,/articles/astrology/astrology-0099,木星獅子是什麼？成長信念、機會判斷與擴張時的成本怎麼看,木星獅子,952,76fc631042d4e6b6cc2068378574edb631766cdce469006a3192b3e7d804ef8f,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「木星獅子」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_068,全文充滿重複的骨架與模板句，缺乏真人撰寫的溫度與針對性，無法具體回應讀者搜尋「木星獅子」時真正想了解的獨特痛點。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""「木星獅子不能預測好運、中獎、升遷或財富結果，也不能取代風險評估...」此段落為完全通用的免責聲明，缺乏對獅子座特質在擴張成本上的具體探討。""},{""code"":""ROBOTIC_TONE"",""evidence"":""「若這讓你想到木星獅子，先記錄事件發生前有哪些資訊...」語氣生硬且重複，讀起來不像是真人口吻，更像是機器套用統一公式的產物。""}]"
338,ASTRO-EXPANSION-50E-0100,astro,astro,astrology-0100,astrology-0100,/articles/astrology/astrology-0100,木星處女是什麼？成長信念、機會判斷與擴張時的成本怎麼看,木星處女,950,994ed2d0a0627814302eca362126eaefc9a4de7ce8d4dd13746f867cf4e650ad,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「木星處女」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_068,文章結構與其他星座完全一致，只是將「木星處女」及部分特質詞彙進行填空替換，導致內容過度抽象，缺乏真實場景的共鳴感。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""「木星處女跨場景可能呈現不同做法，環境和練習也會改變表現。」此句為無意義的通用廢話，未能點出處女座在跨場景時面臨的具體挑戰。""},{""code"":""EXCESSIVE_ABSTRACTION"",""evidence"":""「觀察木星處女所連結的細節分析、改善流程與可執行標準帶來的是幫助、壓力，還是兩者同時存在。」這句話過度抽象，沒有給出讀者可以對照的具體生活實例或內心糾結細節。""}]"
339,ASTRO-EXPANSION-50E-0101,astro,astro,astrology-0101,astrology-0101,/articles/astrology/astrology-0101,木星天秤是什麼？成長信念、機會判斷與擴張時的成本怎麼看,木星天秤,948,45da998c89bebe019c32aa2a68b54781211483f633a48774078f4bbda4030747,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「木星天秤」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_068,內容存在嚴重的模板化問題，文章各段落幾乎都是固定句型，無法為搜尋「木星天秤」的讀者提供有價值的專屬洞見，需全面重寫以符合真人語氣。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""「讀完木星天秤後，可以留下三件事：一個已確認的事實、一個仍待查證的推測，以及一個低風險行動。」結尾的行動呼籲與其他星座文章一模一樣，缺乏天秤座專屬性。""},{""code"":""EMPTY_PARAGRAPHS"",""evidence"":""「把木星天秤放進關係時，要看雙方回應與界線；放進工作時...」這些描述過於空泛，套用在任何星座上都能成立，未真正解答天秤座特有的決策與平衡困境。""}]"
340,ASTRO-EXPANSION-50E-0102,astro,astro,astrology-0102,astrology-0102,/articles/astrology/astrology-0102,木星天蠍是什麼？成長信念、機會判斷與擴張時的成本怎麼看,木星天蠍,947,708cf95c8e9b494e6677b64b66b2771e0e9b90b03a0fdd9235d943d60aebffed,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「木星天蠍」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_068,文章嚴重依賴通用的骨架，只是將「木星天蠍」填入固定的段落中，導致缺乏針對天蠍座特質的深刻洞察與實用建議，閱讀體驗極差。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""「木星天蠍提供的是一個提問角度，不是替人貼標籤。閱讀木星天蠍時，可以先問...」開頭段落與其他篇幅如出一轍，顯示出強烈的機器生成與填空感。""},{""code"":""GENERIC_SCENARIO"",""evidence"":""「若對木星天蠍的解讀不同，先把各自需要的回應、可接受界線與下一次確認時間說清楚。」在舉出天蠍的信任場景後，下一步解法又落回通用的模板句中，未能延續天蠍座獨特的信任建立機制。""}]"
341,ASTRO-EXPANSION-50E-0103,astro,astro,astrology-0103,astrology-0103,/articles/astrology/astrology-0103,木星射手是什麼？成長信念、機會判斷與擴張時的成本怎麼看,木星射手,948,5af02a27def3525fc12748cc959a27cdcef45bb1a2bbf5dcd866643adb4f91cc,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「木星射手」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_069,文章明顯是套用模板生成的，段落骨架重複且內容空泛抽象。未能真正解答讀者的問題，需要全面重寫以融入更具體的木星射手情境。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""全文大量使用固定句型填空，例如「木星射手在占星裡常被用來...」、「在木星射手的第一個場景中...」、「使用木星射手比較實際的方法是...」，缺乏針對木星射手專屬的深入論述。""},{""code"":""ABSTRACT_CONTENT"",""evidence"":""雖然提到「把想擴張的方向縮成一個兩週實驗」，但整體內容過於空泛，無法讓讀者具體理解木星射手的擴張方式與風險成本，口吻不夠像真人。""}]"
342,ASTRO-EXPANSION-50E-0104,astro,astro,astrology-0104,astrology-0104,/articles/astrology/astrology-0104,木星摩羯是什麼？成長信念、機會判斷與擴張時的成本怎麼看,木星摩羯,947,217f39f68a911f4c3ba770a146ce414a257dda9423f6119acc11f61b63ba6de7,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「木星摩羯」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_069,由於嚴重依賴模板，導致木星摩羯的核心特質未能被充分展開，內容流於泛泛之談，不符合真人撰寫的自然口吻與深度，必須重新撰寫。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""與系列其他文章共用完全相同的段落結構，如「木星摩羯提供的是一個提問角度...」、「在木星摩羯的第二個場景中...」，僅替換了關鍵字。""},{""code"":""LACK_OF_DEPTH"",""evidence"":""關於「結構規劃、長期承擔與成果節點」的描述僅停留在表面，並未深入探討木星摩羯在這些特質上的具體展現，無法解決讀者在生活場景中遇到的實際卡點。""}]"
343,ASTRO-EXPANSION-50E-0105,astro,astro,astrology-0105,astrology-0105,/articles/astrology/astrology-0105,木星水瓶是什麼？成長信念、機會判斷與擴張時的成本怎麼看,木星水瓶,948,012377cf019dd9f12f08a56bfefc9989f9d9b0c619fe6af181ec4abc335174a5,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「木星水瓶」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_069,骨架重複度過高，內容無法針對「木星水瓶」提供有價值的專屬觀點，難以產生具體的行動指引，需要打掉重練。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""段落開頭與結尾均為固定的模板句，如「完成木星水瓶紀錄後再問...」、「木星水瓶不能預測好運...」，缺乏針對木星水瓶的專屬見解。""},{""code"":""ABSTRACT_CONTENT"",""evidence"":""雖然提及「獨立觀察、系統改造與群體位置」，但舉例如「團隊沿用低效流程時提出替代方案」稍顯生硬，且與木星水瓶特質的連結不夠深刻，難以引導讀者下一步。""}]"
344,ASTRO-EXPANSION-50E-0106,astro,astro,astrology-0106,astrology-0106,/articles/astrology/astrology-0106,木星雙魚是什麼？成長信念、機會判斷與擴張時的成本怎麼看,木星雙魚,949,6c568707837dea94780fbe99340953c1f2ed77d61ae09fffe67dfd51db9899cf,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「木星雙魚」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_069,模板感過重，且針對木星雙魚的解釋流於表面詞彙替換，無法提供有血有肉的實際案例，需重寫以符合真人視角。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""文章結構與其他星座完全一致，例如「把木星雙魚放進關係時...」、「讀完木星雙魚後，可以留下三件事...」，過於機械化。""},{""code"":""LACK_OF_DEPTH"",""evidence"":""「意象聯想、共感接收與能量界線」等詞彙雖然切中雙魚，但整段論述並未深入解釋這在木星擴張時會如何運作，導致文章只是堆砌詞彙，未能解決讀者真正的問題。""}]"
345,ASTRO-EXPANSION-50E-0107,astro,astro,astrology-0107,astrology-0107,/articles/astrology/astrology-0107,土星牡羊是什麼？責任壓力、限制感與需要時間建立的能力怎麼看,土星牡羊,955,773977e74628a466ab875f8d250db805e5a8e0aef7bc8055b8e4474124f56307,BASELINE_ONLY_NOT_EVIDENCE,GEMINI_REWRITE,GEMINI_REWRITE,SHORT_BODY|TEMPLATE_STRUCTURE,正在用 Pantheon 公開文章整理生活問題的一般讀者,搜尋「土星牡羊」時，想快速找到和自己狀況相關的整理方式。,我現在卡住的是哪一層，讀完後下一步可以先確認什麼？,YES,PENDING_GEMINI_REVIEW,把問題改寫成一句具體情境，分清楚當下狀態、可觀察線索與不能代表的限制。,reviewer_batch_069,土星與木星文章使用完全相同的模板結構極度不合理，導致土星牡羊的獨特張力完全被抹殺，讀起來像是機器生成的無效內容，必須全面重寫。,"[{""code"":""TEMPLATE_STRUCTURE"",""evidence"":""使用與木星系列相同的模板，例如「土星牡羊在占星裡常被用來整理...」、「使用土星牡羊比較實際的方法是...」，連不同行星（土星與木星）的論述框架都未能做出區別。""},{""code"":""ABSTRACT_CONTENT"",""evidence"":""文章雖然試圖說明土星的「責任壓力、限制感」，但具體建議「拆成固定頻率的小責任」過於通用，缺乏牡羊座特有的衝動與土星壓抑之間的拉扯張力描述。""}]"
